tax_id	GeneID	LocusTag	Ensembl	description	Symbol_from_nomenclature_authority	Full_name_from_nomenclature_authority	Nomenclature_status	Other_designations		Metabolic?
9606	DNM1L	DLP1|DRP1|DVLP|DYMPLE|EMPF|HDYNIV	ENSG00000087470	dynamin 1-like	DNM1L	dynamin 1-like	O	Dnm1p/Vps1p-like protein|dynamin family member proline-rich carboxyl-terminal domain less|dynamin-like protein 4|dynamin-like protein IV|dynamin-related protein 1	20150705	
9606	KLHL42	Ctb9|KLHDC5	ENSG00000087448	kelch-like family member 42	KLHL42	kelch-like family member 42	O	"cullin-3-binding protein 9|kelch domain containing 5|kelch domain-containing protein 5|kelch-like family, member 42"	20150705	
9606	SF3B2	Cus1|SAP145|SF3B145|SF3b1|SF3b150	ENSG00000087365	"splicing factor 3b, subunit 2, 145kDa"	SF3B2	"splicing factor 3b, subunit 2, 145kDa"	O	"SAP 145|pre-mRNA splicing factor SF3b 145 kDa subunit|pre-mRNA-splicing factor SF3b 145 kDa subunit|spliceosome associated protein 145|spliceosome-associated protein 145|splicing factor 3b, subunit 2, 145kD"	20150705	
9606	GMCL1	BTBD13|GCL|GCL1|SPATA29	ENSG00000087338	"germ cell-less, spermatogenesis associated 1"	GMCL1	"germ cell-less, spermatogenesis associated 1"	O	germ cell-less homolog 1|spermatogenesis associated 29	20150705	
9606	NID2	NID-2	ENSG00000087303	nidogen 2 (osteonidogen)	NID2	nidogen 2 (osteonidogen)	O	osteonidogen	20150705	
9606	NOP14	C4orf9|NOL14|RES4-25|RES425|UTP2	ENSG00000087269	NOP14 nucleolar protein	NOP14	NOP14 nucleolar protein	O	NOP14 nucleolar protein homolog|probable nucleolar complex protein 14	20150705	
9606	SH3BP2	3BP-2|3BP2|CRBM|CRPM|RES4-23	ENSG00000087266	SH3-domain binding protein 2	SH3BP2	SH3-domain binding protein 2	O	Abl-SH3 binding protein 2|TNFAIP3 interacting protein 2	20150705	
9606	MT3	GIF|GIFB|GRIF|ZnMT3	ENSG00000087250	metallothionein 3	MT3	metallothionein 3	O	MT-3|MT-III|growth inhibitory factor|metallothionein 3 (growth inhibitory factor (neurotrophic))|metallothionein-III	20150705	
9606	UIMC1	RAP80|X2HRIP110	ENSG00000087206	ubiquitin interaction motif containing 1	UIMC1	ubiquitin interaction motif containing 1	O	receptor associated protein 80|receptor-associated protein 80|retinoid X receptor-interacting protein 110|retinoid x receptor interacting protein|ubiquitin interaction motif-containing protein 1	20150705	
9606	ATXN7L3	-	ENSG00000087152	ataxin 7-like 3	ATXN7L3	ataxin 7-like 3	O	-	20150705	
9606	PIGS	-	ENSG00000087111	"phosphatidylinositol glycan anchor biosynthesis, class S"	PIGS	"phosphatidylinositol glycan anchor biosynthesis, class S"	O	"GPI transamidase subunit|phosphatidylinositol glycan, class S|phosphatidylinositol-glycan biosynthesis class S protein"	20150705	
9606	SRRT	ARS2|ASR2|serrate	ENSG00000087087	"serrate, RNA effector molecule"	SRRT	"serrate, RNA effector molecule"	O	arsenate resistance protein 2|arsenate resistance protein ARS2|arsenite resistance protein|arsenite-resistance protein 2	20150705	
9606	FTL	LFTD|NBIA3	ENSG00000087086	"ferritin, light polypeptide"	FTL	"ferritin, light polypeptide"	O	ferritin L subunit|ferritin L-chain|ferritin light polypeptide-like 3	20150705	
9606	MTMR2	CMT4B|CMT4B1	ENSG00000087053	myotubularin related protein 2	MTMR2	myotubularin related protein 2	O	"phosphatidylinositol-3,5-bisphosphate 3-phosphatase|phosphatidylinositol-3-phosphate phosphatase"	20150705	
9606	ZW10	HZW10|KNTC1AP	ENSG00000086827	zw10 kinetochore protein	ZW10	zw10 kinetochore protein	O	"ZW10 homolog, centromere/kinetochore protein|ZW10, kinetochore associated, homolog|zeste white 10 homolog"	20150705	
9606	LAT2	HSPC046|LAB|NTAL|WBSCR15|WBSCR5|WSCR5	ENSG00000086730	"linker for activation of T cells family, member 2"	LAT2	"linker for activation of T cells family, member 2"	O	"Williams-Beuren syndrome chromosomal region 15 protein|Williams-Beuren syndrome chromosomal region 5 protein|linker for activation of B-cells|linker for activation of T cells, transmembrane adaptor 2|membrane-associated adapter molecule|non-T-cell activation linker"	20150705	
9606	TXLNG	CXorf15|ELRG|FIAT|LSR5|TXLNGX	ENSG00000086712	taxilin gamma	TXLNG	taxilin gamma	O	environmental LPS-responding|environmental lipopolysaccharide-responding gene protein|factor inhibiting ATF4-mediated transcription|factor inhibiting activating transcription factor 4 (ATF4)-mediated transcription|lipopolysaccharide specific response-5 protein|lipopolysaccharide-specific response protein 5	20150705	
9606	ZFAND6	AWP1|ZA20D3|ZFAND5B	ENSG00000086666	"zinc finger, AN1-type domain 6"	ZFAND6	"zinc finger, AN1-type domain 6"	O	"protein associated with PRK1|zinc finger, A20 domain containing 3"	20150705	
9606	TMED2	P24A|RNP24|p24	ENSG00000086598	transmembrane emp24 domain trafficking protein 2	TMED2	transmembrane emp24 domain trafficking protein 2	O	coated vesicle membrane protein|membrane protein p24A|p24 family protein beta-1|p24beta1	20150705	
9606	RBM22	Cwc2|ZC3H16|fSAP47	ENSG00000086589	RNA binding motif protein 22	RBM22	RNA binding motif protein 22	O	RNA-binding motif protein 22|functional spliceosome-associated protein 47|zinc finger CCCH domain-containing protein 16	20150705	
9606	FAT2	CDHF8|CDHR9|HFAT2|MEGF1	ENSG00000086570	FAT atypical cadherin 2	FAT2	FAT atypical cadherin 2	O	FAT tumor suppressor homolog 2|cadherin family member 8|cadherin-related family member 9|multiple EGF-like domains protein 1|multiple epidermal growth factor-like domains 1|multiple epidermal growth factor-like domains protein 1|protocadherin FAT2	20150704	
9606	HBQ1	HBQ	ENSG00000086506	"hemoglobin, theta 1"	HBQ1	"hemoglobin, theta 1"	O	hemoglobin theta-1 chain|theta-1-globin	20150705	
9606	SNX10	OPTB8	ENSG00000086300	sorting nexin 10	SNX10	sorting nexin 10	O	-	20150705	
9606	EPDR1	EPDR|MERP-1|MERP1|UCC1	ENSG00000086289	ependymin related 1	EPDR1	ependymin related 1	O	ependymin related protein 1|mammalian ependymin related protein 1|upregulated in colorectal cancer gene 1 protein	20150705	
9606	NME8	CILD6|NM23-H8|SPTRX2|TXNDC3|sptrx-2	ENSG00000086288	NME/NM23 family member 8	NME8	NME/NM23 family member 8	O	sperm-specific thioredoxin 2|spermatid-specific thioredoxin-2|thioredoxin domain containing 3 (spermatozoa)	20150705	
9606	IPO11	RanBP11	ENSG00000086200	importin 11	IPO11	importin 11	O	Ran binding protein 11|imp11|ran-binding protein 11	20150705	
9606	RAD54L	HR54|RAD54A|hHR54|hRAD54	ENSG00000085999	RAD54-like (S. cerevisiae)	RAD54L	RAD54-like (S. cerevisiae)	O	RAD54 homolog	20150705	
9606	ATG16L1	APG16L|ATG16A|ATG16L|IBD10|WDR30	ENSG00000085978	autophagy related 16-like 1	ATG16L1	autophagy related 16-like 1	O	APG16L beta|ATG16 autophagy related 16-like 1|WD repeat domain 30	20150705	
9606	ORC1	HSORC1|ORC1L|PARC1	ENSG00000085840	"origin recognition complex, subunit 1"	ORC1	"origin recognition complex, subunit 1"	O	"origin recognition complex, subunit 1 homolog|replication control protein 1"	20150705	
9606	MTIF2	-	ENSG00000085760	mitochondrial translational initiation factor 2	MTIF2	mitochondrial translational initiation factor 2	O	IF-2(Mt)|IF-2mt|IF2(mt)	20150705	
9606	WNT11	HWNT11	ENSG00000085741	"wingless-type MMTV integration site family, member 11"	WNT11	"wingless-type MMTV integration site family, member 11"	O	-	20150705	
9606	CTTN	EMS1	ENSG00000085733	cortactin	CTTN	cortactin	O	1110020L01Rik|amplaxin|ems1 sequence (mammary tumor and squamous cell carcinoma-associated (p80/85 src substrate)|oncogene EMS1	20150705	
9606	CPNE3	CPN3|PRO1071	ENSG00000085719	copine III	CPNE3	copine III	O	-	20150705	
9606	ZNF213	CR53|ZKSCAN21|ZSCAN53	ENSG00000085644	zinc finger protein 213	ZNF213	zinc finger protein 213	O	putative transcription factor CR53|zinc finger protein with KRAB and SCAN domains 21	20150705	
9606	ABCB1	ABC20|CD243|CLCS|GP170|MDR1|P-GP|PGY1	ENSG00000085563	"ATP-binding cassette, sub-family B (MDR/TAP), member 1"	ABCB1	"ATP-binding cassette, sub-family B (MDR/TAP), member 1"	O	P-glycoprotein 1|colchicin sensitivity|doxorubicin resistance	20150705	
9606	SLC25A24	APC1|SCAMC-1	ENSG00000085491	"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24"	SLC25A24	"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24"	O	calcium-binding transporter|mitochondrial ATP-Mg/Pi carrier protein 1|mitochondrial Ca(2+)-dependent solute carrier protein 1|short calcium-binding mitochondrial carrier 1|small calcium-binding mitochondrial carrier protein 1	20150705	
9606	OVGP1	CHIT5|EGP|MUC9|OGP	ENSG00000085465	"oviductal glycoprotein 1, 120kDa"	OVGP1	"oviductal glycoprotein 1, 120kDa"	O	estrogen-dependent oviduct protein|mucin 9|mucin-9|oviduct glycoprotein|oviductin	20150705	
9606	SEH1L	SEC13L|SEH1A|SEH1B|Seh1	ENSG00000085415	SEH1-like (S. cerevisiae)	SEH1L	SEH1-like (S. cerevisiae)	O	nup107-160 subcomplex subunit SEH1|sec13 like protein|sec13-like protein	20150705	
9606	MYNN	OSZF|SBBIZ1|ZBTB31|ZNF902	ENSG00000085274	myoneurin	MYNN	myoneurin	O	zinc finger and BTB domain-containing protein 31|zinc finger protein with BTB/POZ domain	20150705	
9606	BCORL1	BCoR-L1|CXorf10	ENSG00000085185	BCL6 corepressor-like 1	BCORL1	BCL6 corepressor-like 1	O	BCoR-like protein 1	20150705	
9606	CD82	4F9|C33|GR15|IA4|KAI1|R2|SAR2|ST6|TSPAN27	ENSG00000085117	CD82 molecule	CD82	CD82 molecule	O	"C33 antigen|inducible membrane protein R2|kangai 1 (suppression of tumorigenicity 6, prostate; CD82 antigen (R2 leukocyte antigen, antigen detected by monoclonal and antibody IA4))|metastasis suppressor Kangai-1|tetraspanin-27|tspan-27"	20150705	
9606	RAB10	-	ENSG00000084733	"RAB10, member RAS oncogene family"	RAB10	"RAB10, member RAS oncogene family"	O	GTP-binding protein RAB10|ras-related GTP-binding protein	20150705	
9606	KIF3C	-	ENSG00000084731	kinesin family member 3C	KIF3C	kinesin family member 3C	O	KIF3C variant protein	20150705	
9606	EFR3B	KIAA0953	ENSG00000084710	EFR3 homolog B	EFR3B	EFR3 homolog B	O	-	20150704	
9606	TXLNA	IL14|TXLN	ENSG00000084652	taxilin alpha	TXLNA	taxilin alpha	O	interleukin 14	20150705	
9606	COL16A1	447AA|FP1572	ENSG00000084636	"collagen, type XVI, alpha 1"	COL16A1	"collagen, type XVI, alpha 1"	O	"alpha 1 type XVI collagen|collagen XVI, alpha-1 polypeptide"	20150704	
9606	EIF3I	EIF3S2|PRO2242|TRIP-1|TRIP1|eIF3-beta|eIF3-p36	ENSG00000084623	"eukaryotic translation initiation factor 3, subunit I"	EIF3I	"eukaryotic translation initiation factor 3, subunit I"	O	"TGF-beta receptor-interacting protein 1|TGFbeta receptor-interacting protein 1|eIF-3-beta|eIF3 p36|eukaryotic translation initiation factor 3 subunit 2|eukaryotic translation initiation factor 3, subunit 2 (beta, 36kD)|eukaryotic translation initiation factor 3, subunit 2 beta, 36kDa|predicted protein of HQ2242"	20150705	
9606	SLCO1A2	OATP|OATP-A|OATP1A2|SLC21A3	ENSG00000084453	"solute carrier organic anion transporter family, member 1A2"	SLCO1A2	"solute carrier organic anion transporter family, member 1A2"	O	"OATP-1|organic anion transporting polypeptide A|organic anion-transporting polypeptide 1|sodium-independent organic anion transporter|solute carrier family 21 (organic anion transporter), member 3|solute carrier family 21 member 3"	20150704	
9606	KIAA1467	-	ENSG00000084444	KIAA1467	KIAA1467	KIAA1467	O	-	20150704	
9606	SMAP2	SMAP1L	ENSG00000084070	small ArfGAP2	SMAP2	small ArfGAP2	O	stromal membrane-associated GTPase-activating protein 2	20150705	
9606	FAT1	CDHF7|CDHR8|FAT|ME5|hFat1	ENSG00000083857	FAT atypical cadherin 1	FAT1	FAT atypical cadherin 1	O	FAT tumor suppressor 1|FAT tumor suppressor homolog 1|cadherin ME5|cadherin family member 7|cadherin-related family member 8|cadherin-related tumor suppressor homolog|protein fat homolog	20150705	
9606	ZNF264	-	ENSG00000083844	zinc finger protein 264	ZNF264	zinc finger protein 264	O	-	20150705	
9606	ZNF446	ZKSCAN20|ZSCAN30|ZSCAN52	ENSG00000083838	zinc finger protein 446	ZNF446	zinc finger protein 446	O	zinc finger protein with KRAB and SCAN domains 20	20150705	
9606	ZNF586	-	ENSG00000083828	zinc finger protein 586	ZNF586	zinc finger protein 586	O	-	20150704	
9606	ZNF416	-	ENSG00000083817	zinc finger protein 416	ZNF416	zinc finger protein 416	O	-	20150704	
9606	ZNF671	-	ENSG00000083814	zinc finger protein 671	ZNF671	zinc finger protein 671	O	-	20150705	
9606	ZNF324	ZF5128|ZNF324A	ENSG00000083812	zinc finger protein 324	ZNF324	zinc finger protein 324	O	zinc finger protein ZF5128	20150705	
9606	SLC27A5	ACSB|ACSVL6|BACS|BAL|FACVL3|FATP-5|FATP5|VLACSR|VLCS-H2|VLCSH2	ENSG00000083807	"solute carrier family 27 (fatty acid transporter), member 5"	SLC27A5	"solute carrier family 27 (fatty acid transporter), member 5"	O	"BA-CoA ligase|VLACS-related|bile acid-CoA ligase|cholate--CoA ligase|fatty acid transport protein 5|fatty-acid-Coenzyme A ligase, very long-chain 3|solute carrier family 27 member 5|very long-chain acyl-CoA synthetase homolog 2|very long-chain acyl-CoA synthetase-related protein"	20150705	
9606	EPYC	DSPG3|PGLB|Pg-Lb|SLRR3B	ENSG00000083782	epiphycan	EPYC	epiphycan	O	dermatan sulfate proteoglycan 3|epiphycan proteoglycan|proteoglycan-lb|small chondroitin/dermatan sulfate proteoglycan	20150704	
9606	RRAGB	RAGB|bA465E19.1	ENSG00000083750	Ras-related GTP binding B	RRAGB	Ras-related GTP binding B	O	GTP-binding protein ragB|rag B	20150705	
9606	PDS5B	APRIN|AS3|CG008	ENSG00000083642	PDS5 cohesin associated factor B	PDS5B	PDS5 cohesin associated factor B	O	androgen induced inhibitor of proliferation|androgen-induced proliferation inhibitor|androgen-induced prostate proliferative shutoff-associated protein AS3|androgen-induced shutoff 3	20150705	
9606	NUFIP1	NUFIP|bA540M5.1	ENSG00000083635	nuclear fragile X mental retardation protein interacting protein 1	NUFIP1	nuclear fragile X mental retardation protein interacting protein 1	O	nuclear FMRP-interacting protein 1	20150705	
9606	PIBF1	C13orf24|CEP90|PIBF	ENSG00000083535	progesterone immunomodulatory binding factor 1	PIBF1	progesterone immunomodulatory binding factor 1	O	progesterone-induced blocking factor 1	20150705	
9606	GRHL2	BOM|DFNA28|ECTDS|TFCP2L3	ENSG00000083307	grainyhead-like 2 (Drosophila)	GRHL2	grainyhead-like 2 (Drosophila)	O	brother of mammalian grainyhead|transcription factor CP2-like 3	20150705	
9606	LYRM2	DJ122O8.2	ENSG00000083099	LYR motif containing 2	LYRM2	LYR motif containing 2	O	-	20150705	
9606	DOPEY1	KIAA1117|dJ202D23.2	ENSG00000083097	dopey family member 1	DOPEY1	dopey family member 1	O	homolog of yeast DOP1	20150704	
9606	PALB2	FANCN|PNCA3	ENSG00000083093	partner and localizer of BRCA2	PALB2	partner and localizer of BRCA2	O	-	20150705	
9606	RNF13	RZF	ENSG00000082996	ring finger protein 13	RNF13	ring finger protein 13	O	RING zinc finger protein	20150705	
9606	XPO1	CRM1|emb|exp1	ENSG00000082898	exportin 1	XPO1	exportin 1	O	"chromosome region maintenance 1 homolog|chromosome region maintenance 1 protein homolog|exportin 1 (CRM1 homolog, yeast)|exportin-1 (required for chromosome region maintenance)"	20150705	
9606	ERC1	Cast2|ELKS|ERC-1|RAB6IP2	ENSG00000082805	ELKS/RAB6-interacting/CAST family member 1	ERC1	ELKS/RAB6-interacting/CAST family member 1	O	RAB6 interacting protein 2	20150705	
9606	NFE2L1	LCR-F1|NRF1|TCF11	ENSG00000082641	"nuclear factor, erythroid 2-like 1"	NFE2L1	"nuclear factor, erythroid 2-like 1"	O	"NF-E2-related factor 1|NFE2-related factor 1|TCF-11|locus control region-factor 1|nuclear factor (erythroid-derived 2)-like 1|nuclear factor, erythroid derived 2, like 1|transcription factor 11 (basic leucine zipper type)|transcription factor HBZ17|transcription factor LCR-F1"	20150705	
9606	KCNK2	K2p2.1|TPKC1|TREK|TREK-1|TREK1|hTREK-1c|hTREK-1e	ENSG00000082482	"potassium channel, two pore domain subfamily K, member 2"	KCNK2	"potassium channel, two pore domain subfamily K, member 2"	O	"K2P2.1 potassium channel|TREK-1 K(+) channel subunit|TWIK-related potassium channel 1|outward rectifying potassium channel protein TREK-1|potassium channel subfamily k member 2 variant 1|potassium channel subfamily k member 2 variant 2|potassium inwardly-rectifying channel, subfamily K, member 2|tandem-pore-domain potassium channel TREK-1|two pore domain potassium channel TREK-1|two pore potassium channel TPKC1|two-pore potassium channel 1"	20150704	
9606	DLG3	MRX|MRX90|NEDLG|PPP1R82|SAP102|XLMR	ENSG00000082458	"discs, large homolog 3 (Drosophila)"	DLG3	"discs, large homolog 3 (Drosophila)"	O	"neuroendocrine-DLG|protein phosphatase 1, regulatory subunit 82|synapse-associated protein 102"	20150705	
9606	COL19A1	COL9A1L|D6S228E	ENSG00000082293	"collagen, type XIX, alpha 1"	COL19A1	"collagen, type XIX, alpha 1"	O	"a1 chain of type XIX collagen|collagen XIX, alpha-1 polypeptide|collagen alpha 1 (Y) chain|collagen alpha-1(Y) chain"	20150705	
9606	FAM135A	KIAA1411	ENSG00000082269	"family with sequence similarity 135, member A"	FAM135A	"family with sequence similarity 135, member A"	O	-	20150704	
9606	CCNT2	CYCT2	ENSG00000082258	cyclin T2	CCNT2	cyclin T2	O	SDS-stable vimentin-bound DNA fragment HEF42VIM22|cyclin T2a|cyclin T2b|subunit of positive elongation transcription factor b	20150705	
9606	BZW1	BZAP45|Nbla10236	ENSG00000082153	basic leucine zipper and W2 domains 1	BZW1	basic leucine zipper and W2 domains 1	O	basic leucine-zipper protein BZAP45|putative protein product of Nbla10236	20150705	
9606	MPP4	ALS2CR5|DLG6	ENSG00000082126	"membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4)"	MPP4	"membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4)"	O	"amyotrophic lateral sclerosis 2 chromosomal region candidate gene 5 protein|discs large homolog 6|discs, large homolog 6"	20150705	
9606	SMARCD3	BAF60C|CRACD3|Rsc6p	ENSG00000082014	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"	SMARCD3	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"	O	60 kDa BRG-1/Brm-associated factor subunit C|BRG1-associated factor 60C|SWI/SNF complex 60 kDa subunit C|Swp73-like protein|chromatin remodeling complex BAF60C subunit|mammalian chromatin remodeling complex BRG1-associated factor 60C	20150705	
9606	PCDHGA2	PCDH-GAMMA-A2	ENSG00000081853	"protocadherin gamma subfamily A, 2"	PCDHGA2	"protocadherin gamma subfamily A, 2"	O	-	20150704	
9606	PCDHA6	CNR2|CNRN2|CNRS2|CRNR2|PCDH-ALPHA6	ENSG00000081842	protocadherin alpha 6	PCDHA6	protocadherin alpha 6	O	KIAA0345-like 8|PCDH-alpha-6	20150705	
9606	PCDHB4	PCDH-BETA4	ENSG00000081818	protocadherin beta 4	PCDHB4	protocadherin beta 4	O	-	20150704	
9606	CADPS2	-	ENSG00000081803	Ca++-dependent secretion activator 2	CADPS2	Ca++-dependent secretion activator 2	O	CAPS-2|Ca2+-dependent activator protein for secretion 2|calcium-dependent activator protein for secretion 2	20150705	
9606	SLC13A1	NAS1|NaSi-1	ENSG00000081800	"solute carrier family 13 (sodium/sulfate symporter), member 1"	SLC13A1	"solute carrier family 13 (sodium/sulfate symporter), member 1"	O	"Na(+)/sulfate cotransporter|hNaSi-1|renal sodium/sulfate cotransporter|solute carrier family 13 (sodium/sulfate symporters), member 1|solute carrier family 13 (sodium/sulphate symporters), member 1"	20150704	
9606	KIAA0141	DELE	ENSG00000081791	KIAA0141	KIAA0141	KIAA0141	O	-	20150705	
9606	ZNF510	-	ENSG00000081386	zinc finger protein 510	ZNF510	zinc finger protein 510	O	-	20150705	
9606	CDC14B	CDC14B3|Cdc14B1|Cdc14B2|hCDC14B	ENSG00000081377	cell division cycle 14B	CDC14B	cell division cycle 14B	O	CDC14 cell division cycle 14 homolog B	20150705	
9606	PKP1	B6P	ENSG00000081277	plakophilin 1	PKP1	plakophilin 1	O	band 6 protein	20150705	
9606	CACNA1S	CACNL1A3|CCHL1A3|Cav1.1|HOKPP|HOKPP1|MHS5|TTPP1|hypoPP	ENSG00000081248	"calcium channel, voltage-dependent, L type, alpha 1S subunit"	CACNA1S	"calcium channel, voltage-dependent, L type, alpha 1S subunit"	O	"calcium channel, L type, alpha 1 polypeptide, isoform 3 (skeletal muscle, hypokalemic periodic paralysis)|dihydropyridine receptor|dihydropyridine-sensitive L-type calcium channel alpha-1 subunit|voltage-gated calcium channel subunit alpha Cav1.1"	20150705	
